id,status,name,name_en,province,amphoe,tambon,lat,lng,first_seen,sessions,photo,motdang_url
cm-curated-121-coffee,added,121 Coffee,121 Coffee,cm,เมืองเชียงใหม่,ศรีภูมิ,18.78997,98.978349,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-place-cm-curated-121-coffee.jpg,https://motdang.net/cm/p/121-coffee-121.html
cm-curated-aia,added,AIA,AIA,cm,เมืองเชียงใหม่,,18.780216,98.977235,2026-09-23,1,,https://motdang.net/cm/p/aia-cmcuratedaia.html
cm-curated-alterations-30297,confirmed,รับซ่อมผ้าข้างวัดผาบ่อง,,cm,เมืองเชียงใหม่,ศรีภูมิ,18.789884,98.9822568,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-ab2131-337-l.jpg,https://motdang.net/cm/p/30297.html
cm-curated-art-play-gashapon,added,ART&PLAY GASHAPON,ART&PLAY GASHAPON,cm,เมืองเชียงใหม่,ศรีภูมิ,18.793226,98.982573,2026-09-23,1,,https://motdang.net/cm/p/art-play-gashapon-cmcuratedartplaygashapon.html
cm-curated-arunpaj,added,อรุณภัสร์,ARUNPAJ,cm,เมืองเชียงใหม่,ศรีภูมิ,18.792497,98.981988,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-ab2131-358-l.jpg,https://motdang.net/cm/p/arunpaj-cmcuratedarunpaj.html
cm-curated-asia-hotels-group,added,ASIA HOTELS GROUP,ASIA HOTELS GROUP,cm,เมืองเชียงใหม่,หนองหอย,18.759763,99.016001,2026-09-23,1,,https://motdang.net/cm/p/asia-hotels-group-cmcuratedasiahotelsgroup.html
cm-curated-autobot,added,Autobot,Autobot,cm,เมืองเชียงใหม่,หนองหอย,18.76036,99.017643,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-ab2131-075-l.jpg,https://motdang.net/cm/p/autobot-cmcuratedautobot.html
cm-curated-ayutthaya-thai-kitchen,added,ครัวอยุธยา,Ayutthaya Thai Kitchen,cm,เมืองเชียงใหม่,ศรีภูมิ,18.791408,98.982174,2026-09-23,1,,https://motdang.net/cm/p/ayutthaya-thai-kitchen-cmcuratedayutthayathaikitchen.html
cm-curated-b-quik,added,B-Quik,B-Quik,cm,เมืองเชียงใหม่,,18.777822,98.976857,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-ab2131-024-l.jpg,https://motdang.net/cm/p/b-quik-cmcuratedbquik.html
cm-curated-bachok-chiang-mai-khawoliti-phroopphoe-ti,added,บจก.เชียงใหม่ควอลิตี้ พร็อพเพอตี้,,cm,เมืองเชียงใหม่,ศรีภูมิ,18.791108,98.978347,2026-09-23,1,,https://motdang.net/cm/p/cmcuratedbachokchiangmaikhawolitiphroopphoeti.html
cm-curated-baifoen-phaman,added,ใบเฟิร์นผ้าม่าน,,cm,เมืองเชียงใหม่,ป่าแดด,18.760798,98.996468,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-ab2131-132-r.jpg,https://motdang.net/cm/p/cmcuratedbaifoenphaman.html
cm-curated-bake-a-seat,added,Bake A Seat,Bake A Seat,cm,เมืองเชียงใหม่,ศรีภูมิ,18.791052,98.978349,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-place-cm-curated-bake-a-seat.jpg,https://motdang.net/cm/p/bake-a-seat-cmcuratedbakeaseat.html
cm-curated-banana-present,added,Banana Present,Banana Present,cm,เมืองเชียงใหม่,ศรีภูมิ,18.78997,98.978349,2026-09-23,1,,https://motdang.net/cm/p/banana-present-cmcuratedbananapresent.html
cm-curated-bankhru-samunprai-suan-dok-branch,added,บ้านครูสมุนไพร สาขาสวนดอก,"Bankhru Samunprai, Suan Dok branch",cm,เมืองเชียงใหม่,ศรีภูมิ,18.789668,98.978805,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-place-cm-curated-bankhru-samunprai-suan-dok-branch.jpg,https://motdang.net/cm/p/bankhru-samunprai-suan-dok-branch-cmcuratedbankhrusamunpraisuandokbranch.html
cm-curated-beko-customer-care,added,beko Customer Care,beko Customer Care,cm,เมืองเชียงใหม่,ช้างคลาน,18.765576,98.990116,2026-09-23,1,,https://motdang.net/cm/p/beko-customer-care-cmcuratedbekocustomercare.html
cm-curated-blessed-pilates,added,BLESSED PILATES,BLESSED PILATES,cm,เมืองเชียงใหม่,,18.781374,98.977419,2026-09-23,1,,https://motdang.net/cm/p/blessed-pilates-cmcuratedblessedpilates.html
cm-curated-borisat-phaisan-anan-chok-chamkat,added,บริษัท ไพศาลอนันต์โชค จำกัด,,cm,เมืองเชียงใหม่,ป่าแดด,18.76146,98.995656,2026-09-23,1,,https://motdang.net/cm/p/cmcuratedborisatphaisanananchokchamkat.html
cm-curated-box-shop,added,บ็อกซ์ ช็อป,BOX SHOP,cm,เมืองเชียงใหม่,ป่าแดด,18.763819,98.992761,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-ab2131-146-l.jpg,https://motdang.net/cm/p/box-shop-cmcuratedboxshop.html
cm-curated-bronco-chess-room,added,BRONCO CHESS ROOM,BRONCO CHESS ROOM,cm,เมืองเชียงใหม่,ศรีภูมิ,18.793313,98.982618,2026-09-23,1,,https://motdang.net/cm/p/bronco-chess-room-cmcuratedbroncochessroom.html
cm-curated-bronco-kids-sport-club,added,Bronco Kids Sport Club,Bronco Kids Sport Club,cm,เมืองเชียงใหม่,ศรีภูมิ,18.793155,98.982547,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-ab2131-374-l.jpg,https://motdang.net/cm/p/bronco-kids-sport-club-cmcuratedbroncokidssportclub.html
cm-curated-bum,added,บูมแพร์,,cm,เมืองเชียงใหม่,ท่าศาลา,18.763804,99.02719,2026-09-23,1,,https://motdang.net/cm/p/cmcuratedbum.html
cm-curated-byd,added,BYD,BYD,cm,เมืองเชียงใหม่,,18.772532,98.97614,2026-09-23,1,,https://motdang.net/cm/p/byd-cmcuratedbyd.html
cm-curated-c-mu,added,CÓMU,CÓMU,cm,เมืองเชียงใหม่,ช้างคลาน,18.765855,98.9893,2026-09-23,1,,https://motdang.net/cm/p/c-mu-cmcuratedcmu.html
cm-curated-cannabis-products-thai-herbal-products,added,Cannabis Products Thai Herbal Products,Cannabis Products Thai Herbal Products,cm,เมืองเชียงใหม่,ศรีภูมิ,18.789668,98.978805,2026-09-23,1,,https://motdang.net/cm/p/cannabis-products-thai-herbal-products-cmcuratedcannabisproductsthaiherbalproducts.html
cm-curated-carpets-inter,added,Carpets Inter,Carpets Inter,cm,เมืองเชียงใหม่,ช้างคลาน,18.767068,98.985681,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-ab2131-170-l.jpg,https://motdang.net/cm/p/carpets-inter-cmcuratedcarpetsinter.html
cm-curated-chaeohon-phayao,added,แจ่วฮ้อน พะเยา,,cm,เมืองเชียงใหม่,ท่าศาลา,18.771778,99.04127,2026-09-23,1,,https://motdang.net/cm/p/cmcuratedchaeohonphayao.html
cm-curated-chegu-coffee,added,CHEGU COFFEE,CHEGU COFFEE,cm,เมืองเชียงใหม่,หนองหอย,18.759215,99.014415,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-ab2131-085-l.jpg,https://motdang.net/cm/p/chegu-coffee-cmcuratedchegucoffee.html
cm-curated-chevrolet,added,CHEVROLET,CHEVROLET,cm,เมืองเชียงใหม่,หนองหอย,18.760244,99.017325,2026-09-23,1,,https://motdang.net/cm/p/chevrolet-cmcuratedchevrolet.html
cm-curated-chiang-mai-laminet,added,เชียงใหม่ลามิเนต,,cm,เมืองเชียงใหม่,ท่าศาลา,18.777045,99.042415,2026-09-23,1,,https://motdang.net/cm/p/cmcuratedchiangmailaminet.html
cm-curated-choc,added,CHOC,CHOC,cm,เมืองเชียงใหม่,,18.774681,98.976408,2026-09-23,1,,https://motdang.net/cm/p/choc-cmcuratedchoc.html
cm-curated-clinic-fasteners,added,หมอน็อต,CLINIC FASTENERS,cm,เมืองเชียงใหม่,หนองหอย,18.759029,98.9986,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-ab2131-124-l.jpg,https://motdang.net/cm/p/clinic-fasteners-cmcuratedclinicfasteners.html
cm-curated-cm-tools-rental,added,CM TOOLS RENTAL,CM TOOLS RENTAL,cm,เมืองเชียงใหม่,ท่าศาลา,18.770532,99.040939,2026-09-23,1,,https://motdang.net/cm/p/cm-tools-rental-cmcuratedcmtoolsrental.html
cm-curated-cotto-life,added,COTTO Life,COTTO Life,cm,เมืองเชียงใหม่,,18.774681,98.976408,2026-09-23,1,,https://motdang.net/cm/p/cotto-life-cmcuratedcottolife.html
cm-curated-cpac,added,CPAC,CPAC,cm,เมืองเชียงใหม่,ท่าศาลา,18.763804,99.02719,2026-09-23,1,,https://motdang.net/cm/p/cpac-cmcuratedcpac.html
cm-curated-da-nang-yok-khao,added,ดานังหยกขาว,,cm,เมืองเชียงใหม่,ท่าศาลา,18.776215,99.042383,2026-09-23,1,,https://motdang.net/cm/p/cmcurateddanangyokkhao.html
cm-curated-daddy-meats,added,DADDY MEATS,DADDY MEATS,cm,เมืองเชียงใหม่,ท่าศาลา,18.771337,99.041157,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-aa1911-122-l.jpg,https://motdang.net/cm/p/daddy-meats-cmcurateddaddymeats.html
cm-curated-daiso,added,DAISO,DAISO,cm,เมืองเชียงใหม่,สุเทพ,18.77142,98.975968,2026-09-23,1,,https://motdang.net/cm/p/daiso-cmcurateddaiso.html
cm-curated-dentist-29110,confirmed,เบสสไมล์,,cm,เมืองเชียงใหม่,ศรีภูมิ,18.7929142,98.9821055,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-ab2131-360-r.jpg,https://motdang.net/cm/p/29110.html
cm-curated-dentist-31802,confirmed,เดนทรัล พลัส,,cm,เมืองเชียงใหม่,หายยา,18.7769113,98.9770774,2026-09-23,1,,https://motdang.net/cm/p/31802.html
cm-curated-dr-tan-clinic,added,DR.TAN CLINIC,DR.TAN CLINIC,cm,เมืองเชียงใหม่,ช้างคลาน,18.765522,98.990264,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-ab2131-156-l.jpg,https://motdang.net/cm/p/dr-tan-clinic-cmcurateddrtanclinic.html
cm-curated-dresshire-36494,confirmed,ห้องเสื้อแฟนตาซี ร้านเช่าชุด,,cm,เมืองเชียงใหม่,หนองหอย,18.7570312,99.0034596,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-ab2131-110-l.jpg,https://motdang.net/cm/p/36494.html
cm-curated-finnix-film,added,FINNIX FILM,FINNIX FILM,cm,เมืองเชียงใหม่,,18.777664,98.976831,2026-09-23,1,,https://motdang.net/cm/p/finnix-film-cmcuratedfinnixfilm.html
cm-curated-funeral-602,confirmed,ณรงค์โลงทอง หีบศพ (ประตูสวนดอก),,cm,เมืองเชียงใหม่,ศรีภูมิ,18.790849,98.978484,2026-09-23,1,,https://motdang.net/cm/p/602.html
cm-curated-global-tour,added,GLOBAL TOUR,GLOBAL TOUR,cm,เมืองเชียงใหม่,,18.77815,98.976911,2026-09-23,1,,https://motdang.net/cm/p/global-tour-cmcuratedglobaltour.html
cm-curated-habitat-mahidol,added,HABITAT MAHIDOL,HABITAT MAHIDOL,cm,เมืองเชียงใหม่,ช้างคลาน,18.766187,98.988316,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-ab2131-162-r.jpg,https://motdang.net/cm/p/habitat-mahidol-cmcuratedhabitatmahidol.html
cm-curated-hachok-sayam-9kraenit,added,หจก. สยาม 9แกรนิต,,cm,เมืองเชียงใหม่,,18.76671,98.986759,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-ab2131-167-l.jpg,https://motdang.net/cm/p/9-9.html
cm-curated-heng-leasing,added,เฮงลิสซิ่ง,Heng Leasing,cm,เมืองเชียงใหม่,หนองหอย,18.759056,98.998569,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-place-cm-curated-heng-leasing.jpg,https://motdang.net/cm/p/heng-leasing-cmcuratedhengleasing.html
cm-curated-home-16567,confirmed,ส.อลูมิเนียม,,cm,เมืองเชียงใหม่,ท่าศาลา,18.7652168,99.0397042,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-place-cm-curated-home-16567.jpg,https://motdang.net/cm/p/16567.html
cm-curated-home-1922,confirmed,สมจิตร์แอร์ เอ็นจิเนียริ่ง,,cm,เมืองเชียงใหม่,สุเทพ,18.775768,98.976442,2026-09-23,1,,https://motdang.net/cm/p/1922.html
cm-curated-home-26937,confirmed,ขจรการช่าง,,cm,เมืองเชียงใหม่,ท่าศาลา,18.7749944,99.0418835,2026-09-23,1,,https://motdang.net/cm/p/26937.html
cm-curated-home-41440,confirmed,อินษรอลูมิเนียม,,cm,เมืองเชียงใหม่,หนองหอย,18.7580611,99.0087911,2026-09-23,1,,https://motdang.net/cm/p/41440.html
cm-curated-home-4781,confirmed,ศักดิ์สิทธิ์ อัลลอย สแตนเลส,,cm,เมืองเชียงใหม่,หนองหอย,18.758543,99.008267,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-ab2131-099-r.jpg,https://motdang.net/cm/p/4781.html
cm-curated-home-4961,confirmed,ซัน ต.เจริญกิจโพลี่  (2005),,cm,เมืองเชียงใหม่,หนองหอย,18.7572043,99.0044081,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-ab2131-108-l.jpg,https://motdang.net/cm/p/2005-4961.html
cm-curated-home-4967,confirmed,เชียงใหม่อุปกรณ์เครื่องเย็น,,cm,เมืองเชียงใหม่,หนองหอย,18.756927,99.003843,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-ab2131-109-l.jpg,https://motdang.net/cm/p/4967.html
cm-curated-home-5083,confirmed,ไทยถาวร 2 กระจก อลูมิเนียม,,cm,เมืองเชียงใหม่,,18.766734,98.986334,2026-09-23,1,,https://motdang.net/cm/p/2-5083.html
cm-curated-hot-pan-food-drinks,added,HOT PAN FOOD & DRINKS,HOT PAN FOOD & DRINKS,cm,เมืองเชียงใหม่,ศรีภูมิ,18.790235,98.982354,2026-09-23,1,,https://motdang.net/cm/p/hot-pan-food-drinks-cmcuratedhotpanfooddrinks.html
cm-curated-idsmed,added,IDSMED,IDSMED,cm,เมืองเชียงใหม่,,18.767726,98.982551,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-ab2131-180-l.jpg,https://motdang.net/cm/p/idsmed-cmcuratedidsmed.html
cm-curated-ingchai-clinic,added,อิงใจคลินิก,,cm,เมืองเชียงใหม่,ท่าศาลา,18.776215,99.042383,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-aa1911-110-r.jpg,https://motdang.net/cm/p/cmcuratedingchaiclinic.html
cm-curated-jackie-fitness,added,บริษัท แจ๊กกี้ ฟิทเนส จำกัด,Jackie Fitness,cm,เมืองเชียงใหม่,หนองหอย,18.759215,99.014415,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-place-cm-curated-jackie-fitness.jpg,https://motdang.net/cm/p/jackie-fitness-cmcuratedjackiefitness.html
cm-curated-james-car-rental,added,JAMES CAR RENTAL,JAMES CAR RENTAL,cm,เมืองเชียงใหม่,ช้างคลาน,18.766076,98.988642,2026-09-23,1,,https://motdang.net/cm/p/james-car-rental-cmcuratedjamescarrental.html
cm-curated-jasco,added,jasco,jasco,cm,เมืองเชียงใหม่,,18.775441,98.976521,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-ab2131-219-r.jpg,https://motdang.net/cm/p/jasco-cmcuratedjasco.html
cm-curated-jeune-hostel-at-phra-singh,added,Jeune Hostel at Phra Singh,Jeune Hostel at Phra Singh,cm,เมืองเชียงใหม่,ศรีภูมิ,18.789638,98.979343,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-place-cm-curated-jeune-hostel-at-phra-singh.jpg,https://motdang.net/cm/p/jeune-hostel-at-phra-singh-cmcuratedjeunehostelatphrasingh.html
cm-curated-k-line-logistics,added,K LINE LOGISTICS,K LINE LOGISTICS,cm,เมืองเชียงใหม่,,18.772055,98.976071,2026-09-23,1,,https://motdang.net/cm/p/k-line-logistics-cmcuratedklinelogistics.html
cm-curated-kabap-kai-chit-phon-fai-rangsit,added,กะบับไก่ชีส พ่นไฟรังสิต,,cm,เมืองเชียงใหม่,ศรีภูมิ,18.789662,98.978925,2026-09-23,1,,https://motdang.net/cm/p/cmcuratedkabapkaichitphonfairangsit.html
cm-curated-kari-phap-chaokao,added,กะหรี่พัฟ เจ้าเก่า,,cm,เมืองเชียงใหม่,ศรีภูมิ,18.789675,98.978684,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-place-cm-curated-kari-phap-chaokao.jpg,https://motdang.net/cm/p/cmcuratedkariphapchaokao.html
cm-curated-khe-phi-alai,added,เค.พี.อะไหล่,,cm,เมืองเชียงใหม่,ป่าแดด,18.760686,98.996606,2026-09-23,1,,https://motdang.net/cm/p/cmcuratedkhephialai.html
cm-curated-khlangsinkha-loetwasin,added,คลังสินค้าเลิศวสิน,,cm,เมืองเชียงใหม่,หนองป่าครั่ง,18.786085,99.041549,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-place-cm-curated-khlangsinkha-loetwasin.jpg,https://motdang.net/cm/p/cmcuratedkhlangsinkhaloetwasin.html
cm-curated-kodang-ya,added,โกดังยา,,cm,เมืองเชียงใหม่,ท่าศาลา,18.763804,99.02719,2026-09-23,1,,https://motdang.net/cm/p/cmcuratedkodangya.html
cm-curated-kumuang-properties,added,บริษัท คูเมือง พร็อพเพอร์ตี้ส์ จำกัด,Kumuang Properties,cm,เมืองเชียงใหม่,ศรีภูมิ,18.789598,98.979973,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-place-cm-curated-kumuang-properties.jpg,https://motdang.net/cm/p/kumuang-properties-cmcuratedkumuangproperties.html
cm-curated-lanna-krabueang,added,ล้านนากระเบื้อง,,cm,เมืองเชียงใหม่,ท่าศาลา,18.772218,99.041385,2026-09-23,1,,https://motdang.net/cm/p/cmcuratedlannakrabueang.html
cm-curated-latdanma-elegance,added,ลัดดารมย์ Elegance,,cm,เมืองเชียงใหม่,ท่าศาลา,18.76641,99.039831,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-aa1911-135-l.jpg,https://motdang.net/cm/p/elegance-cmcuratedlatdanmaelegance.html
cm-curated-linda-eye-clinic,added,Linda Eye Clinic,Linda Eye Clinic,cm,เมืองเชียงใหม่,,18.779369,98.977109,2026-09-23,1,,https://motdang.net/cm/p/linda-eye-clinic-cmcuratedlindaeyeclinic.html
cm-curated-list-clinic,added,LIST CLINIC,LIST CLINIC,cm,เมืองเชียงใหม่,,18.76671,98.986759,2026-09-23,1,,https://motdang.net/cm/p/list-clinic-cmcuratedlistclinic.html
cm-curated-lotus-s-go-fresh,added,Lotus's go fresh,Lotus's go fresh,cm,เมืองเชียงใหม่,ป่าแดด,18.764194,98.992295,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-ab2131-148-l.jpg,https://motdang.net/cm/p/lotus-s-go-fresh-cmcuratedlotussgofresh.html
cm-curated-love-pet-cafe,added,LOVE PET CAFE,LOVE PET CAFE,cm,เมืองเชียงใหม่,,18.777664,98.976831,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-ab2131-227-l.jpg,https://motdang.net/cm/p/love-pet-cafe-cmcuratedlovepetcafe.html
cm-curated-mahaniima,added,มหานิยม,,cm,เมืองเชียงใหม่,ศรีภูมิ,18.792197,98.982032,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-ab2131-355-r.jpg,https://motdang.net/cm/p/cmcuratedmahaniima.html
cm-curated-maison-dang,added,MAISON DANG,MAISON DANG,cm,เมืองเชียงใหม่,ศรีภูมิ,18.789602,98.979929,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-ab2131-314-r.jpg,https://motdang.net/cm/p/maison-dang-cmcuratedmaisondang.html
cm-curated-mala-ran-prot,added,หม่าล่า ร้านโปรด,,cm,เมืองเชียงใหม่,ช้างคลาน,18.764395,98.992049,2026-09-23,1,,https://motdang.net/cm/p/cmcuratedmalaranprot.html
cm-curated-matrix-honda-automobile,added,บริษัท แมทริกซ์ ฮอนด้า ออโตโมบิล จำกัด,Matrix Honda Automobile,cm,เมืองเชียงใหม่,หนองป่าครั่ง,18.784218,99.041899,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-place-cm-curated-matrix-honda-automobile.jpg,https://motdang.net/cm/p/matrix-honda-automobile-cmcuratedmatrixhondaautomobile.html
cm-curated-mattress-king,added,MATTRESS KING,MATTRESS KING,cm,เมืองเชียงใหม่,ท่าศาลา,18.779249,99.042249,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-aa1911-103-r.jpg,https://motdang.net/cm/p/mattress-king-cmcuratedmattressking.html
cm-curated-michai,added,มีชัย,,cm,เมืองเชียงใหม่,ศรีภูมิ,18.791052,98.978349,2026-09-23,1,,https://motdang.net/cm/p/cmcuratedmichai.html
cm-curated-mit-sahai-phanit,added,มิตรสหายพาณิชย์,,cm,เมืองเชียงใหม่,ท่าศาลา,18.769347,99.040611,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-aa1911-127-l.jpg,https://motdang.net/cm/p/cmcuratedmitsahaiphanit.html
cm-curated-mitsubishi-motors,added,MITSUBISHI MOTORS,MITSUBISHI MOTORS,cm,เมืองเชียงใหม่,หนองหอย,18.760304,99.017487,2026-09-23,1,,https://motdang.net/cm/p/mitsubishi-motors-cmcuratedmitsubishimotors.html
cm-curated-motorbike-36439,confirmed,เค-โมโต ช็อป แอนด์ เซอร์วิส,,cm,เมืองเชียงใหม่,ช้างคลาน,18.7658868,98.9899759,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-ab2131-157-r.jpg,https://motdang.net/cm/p/36439.html
cm-curated-mueang-thai-sinchuea-duan,added,เมืองไทย สินเชื่อ ด่วน,,cm,เมืองเชียงใหม่,,18.777174,98.976758,2026-09-23,1,,https://motdang.net/cm/p/cmcuratedmueangthaisinchueaduan.html
cm-curated-mukratha-chang-phueak,added,หมูกระทะช้างเผือก,,cm,เมืองเชียงใหม่,ช้างคลาน,18.765855,98.9893,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-ab2131-159-l.jpg,https://motdang.net/cm/p/cmcuratedmukrathachangphueak.html
cm-curated-na-kha-khopfi,added,ณ-คะ คอฟฟี่,,cm,เมืองเชียงใหม่,ท่าศาลา,18.767708,99.04018,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-aa1911-131-r.jpg,https://motdang.net/cm/p/cmcuratednakhakhopfi.html
cm-curated-namasot-phra-nakhon,added,นมสด พระนคร,,cm,เมืองเชียงใหม่,ศรีภูมิ,18.790763,98.978361,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-ab2131-289-l.jpg,https://motdang.net/cm/p/cmcuratednamasotphranakhon.html
cm-curated-nane,added,นาเน่,,cm,เมืองเชียงใหม่,ท่าศาลา,18.76337,99.039046,2026-09-23,1,,https://motdang.net/cm/p/cmcuratednane.html
cm-curated-naronghipsop,added,ณรงค์หีบศพ,,cm,เมืองเชียงใหม่,ศรีภูมิ,18.791052,98.978349,2026-09-23,1,,https://motdang.net/cm/p/cmcuratednaronghipsop.html
cm-curated-nex-digital-marketing,added,NEX DIGITAL MARKETING,NEX DIGITAL MARKETING,cm,เมืองเชียงใหม่,สุเทพ,18.769035,98.977123,2026-09-23,1,,https://motdang.net/cm/p/nex-digital-marketing-cmcuratednexdigitalmarketing.html
cm-curated-nim-express-sakha-nong-hoi,added,นิ่มเอ็กซ์เพรส สาขาหนองหอย,,cm,เมืองเชียงใหม่,หนองหอย,18.757007,99.002984,2026-09-23,1,,https://motdang.net/cm/p/cmcuratednimexpresssakhanonghoi.html
cm-curated-ong-pla-daek,added,โอ่ง ปลาแดก,,cm,เมืองเชียงใหม่,ท่าศาลา,18.769746,99.040721,2026-09-23,1,,https://motdang.net/cm/p/cmcuratedongpladaek.html
cm-curated-p-p-car-care,added,พี.พี. คาร์แคร์,P.P. Car Care,cm,เมืองเชียงใหม่,ศรีภูมิ,18.790219,98.982358,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-place-cm-curated-p-p-car-care.jpg,https://motdang.net/cm/p/p-p-car-care-cmcuratedppcarcare.html
cm-curated-pa-prathip,added,ป.ประทีป,,cm,เมืองเชียงใหม่,ช้างคลาน,18.767443,98.984326,2026-09-23,1,,https://motdang.net/cm/p/cmcuratedpaprathip.html
cm-curated-pak-tai-thale-chai,added,ปักษ์ใต้ ทะเลใจ,,cm,เมืองเชียงใหม่,ป่าแดด,18.764101,98.99241,2026-09-23,1,,https://motdang.net/cm/p/cmcuratedpaktaithalechai.html
cm-curated-paper-392,confirmed,สิงหราช สตูดิโอ (สาขาในเมือง),,cm,เมืองเชียงใหม่,ศรีภูมิ,18.792321,98.982125,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-ab2131-356-r.jpg,https://motdang.net/cm/p/392.html
cm-curated-paper-4806,confirmed,โรงพิมพ์ประชากรธุรกิจ,,cm,เมืองเชียงใหม่,หนองหอย,18.761687,99.020463,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-ab2131-067-r.jpg,https://motdang.net/cm/p/4806.html
cm-curated-paper-5487,confirmed,เจ.พี. โฆษณา,,cm,เมืองเชียงใหม่,ท่าศาลา,18.773217,99.04179,2026-09-23,1,,https://motdang.net/cm/p/5487.html
cm-curated-paper-8633,confirmed,อาร์ เอส โปรดักส์ ซัพพลาย,,cm,เมืองเชียงใหม่,หนองป่าครั่ง,18.785832,99.041353,2026-09-23,1,,https://motdang.net/cm/p/8633.html
cm-curated-papra-ahantamsang,added,ป้าพร อาหารตามสั่ง,,cm,เมืองเชียงใหม่,ศรีภูมิ,18.790086,98.982381,2026-09-23,1,,https://motdang.net/cm/p/cmcuratedpapraahantamsang.html
cm-curated-pattanasiri-engineering,added,PATTANASIRI ENGINEERING,PATTANASIRI ENGINEERING,cm,เมืองเชียงใหม่,หนองหอย,18.760758,99.018754,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-ab2131-072-r.jpg,https://motdang.net/cm/p/pattanasiri-engineering-cmcuratedpattanasiriengineering.html
cm-curated-petshop-36435,confirmed,เพ็ทมาร์ท (สาขา มหิดล ),,cm,เมืองเชียงใหม่,,18.7674268,98.9836544,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-ab2131-177-l.jpg,https://motdang.net/cm/p/36435.html
cm-curated-phaloi-phim,added,พลอยพิม,,cm,เมืองเชียงใหม่,ศรีภูมิ,18.789675,98.978684,2026-09-23,1,,https://motdang.net/cm/p/cmcuratedphaloiphim.html
cm-curated-pharma-met,added,ฟาร์มาเมด,,cm,เมืองเชียงใหม่,ป่าแดด,18.761357,98.995781,2026-09-23,1,,https://motdang.net/cm/p/cmcuratedpharmamet.html
